dataset_id,dataset_name,evidence_id,source_id,institution,source_tier,title,discovered_url,file_type,leap_module,leap_branch,leap_variable,nemo_component,nemo_mapping,years_detected,units_detected,confidence_level,validation_status
RW_SOCIO_GDP_POP,Socioeconomic drivers,2eda0ad1e30934a5,NISR,NISR,1,"Seasonal Agricultural Survey - Season A, 2026 | National Institute of Statistics of Rwanda",https://statistics.gov.rw/statistical-publications/agriculture-environment/seasonal-agricultural-survey-season-2026,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2025; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,35f6ca51f98e4910,NISR,NISR,1,Rwanda Vital Statistics Report 2025 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/vital-statistics/rwanda-vital-statistics-report-2025,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2024; 2025; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,59cd58fc276ad0c0,NISR,NISR,1,Producer Price Index (PPI) - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/economy-agriculture-infrastructure/price-indices/producer-price-index/producer-price-index-ppi-march-2026,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2024; 2025; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,8329f77729db3986,NISR,NISR,1,Data Portals & E-GDDS/SDDS | National Institute of Statistics of Rwanda,https://statistics.gov.rw/data-portals-e-gddssdds,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2015; 2020; 2030,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,87f452351846a92b,NISR,NISR,1,Index of Industrial Production - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/gross-domestic-product/index-industrial-production-march-2026,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2024; 2025; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,9e93322c35272cbc,NISR,NISR,1,Consumer Price Index (CPI) - April 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/price-indices-cpi-ppi/consumer-price-index-cpi-april-2026,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2025; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,a53a0d045033346c,NISR,NISR,1,Demographic and Health Survey (2025) | National Institute of Statistics of Rwanda,https://statistics.gov.rw/data-sources/surveys/Demographic-and-Health-Survey/demographic-and-health-survey-2025,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2020; 2025,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,ad33b819451c24ed,NISR,NISR,1,RPHC5 Thematic Report: Population Projection | National Institute of Statistics of Rwanda,https://statistics.gov.rw/data-sources/censuses/Population-and-Housing-Census/fifth-population-and-housing-census-2022/rphc5-thematic-reports/rphc5-thematic-report-population-projection,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2022; 2023; 2024; 2025; 2026; 2027; 2028; 2029; 2030; 2050,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,b36cd9a968aac9b1,NISR,NISR,1,Labour Force Survey 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/data-sources/surveys/Labour-Force-Survey/labour-force-survey-2026,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2020; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,cd15f23a8b42b679,NISR,NISR,1,FinScope Survey (2024) | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/business-establishment-finance-trade/finscope-survey-2024,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2016; 2020; 2024,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,f1fc330bfca39b87,NISR,NISR,1,Home | National Institute of Statistics of Rwanda,https://statistics.gov.rw/,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2019; 2020; 2024; 2025; 2026,rwf,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,f5f7eec42117013c,NISR,NISR,1,Formal external trade in Goods - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/business-establishment-finance-trade/business-establishment-finance-trade/formal-external-trade-goods-march-2026,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2025; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,ac7686e69f62d595,REMA,REMA,1,Reports,https://www.rema.gov.rw/resources/reports,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2025; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,38f3d9b74aff7082,MINECOFIN,MINECOFIN,2,Home,https://www.minecofin.gov.rw/,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2025; 2026,,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,944073e4d8eb6c1c,RTDA,RTDA,2,Publications,https://www.rtda.gov.rw/publications,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,,kg,B,candidate
RW_SOCIO_GDP_POP,Socioeconomic drivers,9ae1802142f0a719,RURA,RURA,2,Overview,https://www.rura.rw/sectors/transport/overview,html,Key Assumptions,Key Assumptions/Socioeconomics,Driver,demand_driver,Population GDP and macro drivers by year,2022; 2026; 2027,,B,candidate
RW_TECH_COSTS,Technology costs,6dad7c9c809987eb,REMA,REMA,1,African LDCs to host first-ever centralized review of transparency reports in Rwanda,https://www.rema.gov.rw/updates/news-details/african-ldcs-to-host-first-ever-centralized-review-of-transparency-reports-in-rwanda,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2026,,B,candidate
RW_TECH_COSTS,Technology costs,38f3d9b74aff7082,MINECOFIN,MINECOFIN,2,Home,https://www.minecofin.gov.rw/,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2025; 2026,,B,candidate
RW_TECH_COSTS,Technology costs,3e2dbcc6b63c224e,MINECOFIN,MINECOFIN,2,Policies and Procedures,https://www.minecofin.gov.rw/policies,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2026,,B,candidate
RW_TECH_COSTS,Technology costs,e0206d153b970900,MINECOFIN,MINECOFIN,2,Directors of Climate Finance in EAC Convene in Kigali to Accelerate Climate Finance for a Resilient Future.,https://www.minecofin.gov.rw/news-detail/directors-of-climate-finance-in-eac-convene-in-kigali-to-accelerate-climate-finance-for-a-resilient-future,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2025; 2026,,B,candidate
RW_TECH_COSTS,Technology costs,74d36082585f94cf,RURA,RURA,2,Overview,https://www.rura.rw/sectors/energy/overview,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2015; 2022; 2024; 2026; 2027,,B,candidate
RW_TECH_COSTS,Technology costs,8e92cdb171ecf629,RURA,RURA,2,Tariffs,https://www.rura.rw/publications/tariffs,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2016; 2020; 2021; 2022; 2024; 2025; 2026; 2027,,B,candidate
RW_TECH_COSTS,Technology costs,9ae1802142f0a719,RURA,RURA,2,Overview,https://www.rura.rw/sectors/transport/overview,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2022; 2026; 2027,,B,candidate
RW_TECH_COSTS,Technology costs,0c5da6ee4e75217b,WASAC,WASAC,2,Privacy Policy: WASAC Group,https://www.wasac.rw/en/privacy-policy,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2024; 2026,,B,candidate
RW_TECH_COSTS,Technology costs,30d3fd4650d95890,WASAC,WASAC,2,Tariff & Charges: WASAC Group,https://www.wasac.rw/en/my-bill/tariff-charges,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2026,,B,candidate
RW_TECH_COSTS,Technology costs,805afb2abcf0d852,WASAC,WASAC,2,Home | WASAC Group: Water & Sanitation for Rwanda: WASAC Group,https://www.wasac.rw/en,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2026,,B,candidate
RW_TECH_COSTS,Technology costs,810993e2d971c657,WASAC,WASAC,2,WASAC Group and REG Commemorate Former ELECTROGAZ Employees Who Lost Their Lives in the 1994 Genocide against the Tutsi | WASAC Group,https://www.wasac.rw/en/public-information/news/d/wasac-group-and-reg-commemorate-former-electrogaz-employees-who-lost-their-lives-in-the-1994-genocide-against-the-tutsi?cHash=4802b59dba17daf625f23924c8c20126,html,Transformation,Transformation/Technology Costs,Cost,cost,Technology CAPEX OPEX and fuel costs,2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,82f627efbd5542c0,MININFRA,MININFRA,1,Rwanda and International Solar Alliance Sign Strategic Partnership to Accelerate Solar Power Initiatives,https://www.mininfra.gov.rw/updates/news-details/rwanda-and-international-solar-alliance-sign-strategic-partnership-to-accelerate-solar-power-initiatives-1,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026; 2050,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,8dfb9a1d9164eb63,MININFRA,MININFRA,1,Rwanda Advances Irrigation and Transport Infrastructure to Boost Productivity and Trade,https://www.mininfra.gov.rw/updates/news-details/rwanda-advances-irrigation-and-transport-infrastructure-to-boost-productivity-and-trade,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026; 2050,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,d87fae043714f7d5,MININFRA,MININFRA,1,Ministry of Infrastructure,https://www.mininfra.gov.rw/,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2020; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,00f72fb6aad55c1e,NISR,NISR,1,"GDP National Accounts, 2025 | National Institute of Statistics of Rwanda",https://statistics.gov.rw/statistical-publications/gross-domestic-product/gdp-national-accounts-2025,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2023; 2024; 2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,0b2f5230ba46c400,NISR,NISR,1,Statistical Publications | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,2eda0ad1e30934a5,NISR,NISR,1,"Seasonal Agricultural Survey - Season A, 2026 | National Institute of Statistics of Rwanda",https://statistics.gov.rw/statistical-publications/agriculture-environment/seasonal-agricultural-survey-season-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,35f6ca51f98e4910,NISR,NISR,1,Rwanda Vital Statistics Report 2025 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/vital-statistics/rwanda-vital-statistics-report-2025,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2024; 2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,59cd58fc276ad0c0,NISR,NISR,1,Producer Price Index (PPI) - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/economy-agriculture-infrastructure/price-indices/producer-price-index/producer-price-index-ppi-march-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2024; 2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,87f452351846a92b,NISR,NISR,1,Index of Industrial Production - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/gross-domestic-product/index-industrial-production-march-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2024; 2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,9e93322c35272cbc,NISR,NISR,1,Consumer Price Index (CPI) - April 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/price-indices-cpi-ppi/consumer-price-index-cpi-april-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,cd15f23a8b42b679,NISR,NISR,1,FinScope Survey (2024) | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/business-establishment-finance-trade/finscope-survey-2024,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2016; 2020; 2024,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,f5f7eec42117013c,NISR,NISR,1,Formal external trade in Goods - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/business-establishment-finance-trade/business-establishment-finance-trade/formal-external-trade-goods-march-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,866e13e4a4866a98,REMA,REMA,1,"Empowering Fishermen, Farmers, and Wetland Users: Training on Sustainable Management of Lake Kivu",https://www.rema.gov.rw/updates/news-details/empowering-fishermen-farmers-and-wetland-users-training-on-sustainable-management-of-lake-kivu,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,91276c4d50865c84,RTDA,RTDA,2,"Rusizi port construction reaches over 95% completion, poised to transform regional trade and transport",https://www.rtda.gov.rw/updates/news-details/rusizi-port-construction-reaches-over-95-completion-poised-to-transform-regional-trade-and-transport,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025,kg,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,944073e4d8eb6c1c,RTDA,RTDA,2,Publications,https://www.rtda.gov.rw/publications,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,,kg,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,f6c5c36effd54ca7,RTDA,RTDA,2,Home,https://www.rtda.gov.rw/home,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025,kg,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,0ef017d2f83915f4,RURA,RURA,2,Statistics,https://www.rura.rw/publications/statistics,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,2c326018f5b1c4c5,RURA,RURA,2,Publications,https://www.rura.rw/publications,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,3308882e4eb60a0d,RURA,RURA,2,News,https://www.rura.rw/publications/news,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2023; 2024; 2025; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,3a2bafef87291606,RURA,RURA,2,Regulations & Guidelines,https://www.rura.rw/publications/regulations-guidelines,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,4430730c9fb449b0,RURA,RURA,2,Announcements,https://www.rura.rw/publications/announcements,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,74d36082585f94cf,RURA,RURA,2,Overview,https://www.rura.rw/sectors/energy/overview,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2015; 2022; 2024; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,8e92cdb171ecf629,RURA,RURA,2,Tariffs,https://www.rura.rw/publications/tariffs,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2016; 2020; 2021; 2022; 2024; 2025; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,9ae1802142f0a719,RURA,RURA,2,Overview,https://www.rura.rw/sectors/transport/overview,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,f0f3451c3200e75a,RURA,RURA,2,Home,https://www.rura.rw/,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2024; 2025; 2026; 2027,,B,candidate
